iteration|from_id|to_id|action_name|action_author_dom|action_author_val|action_target_dom|action_target_val|author_dom|author_val|target_dom|target_val
60|4|0|act2|0.7082569460212865|41.290004097471375|5.141468220340357|35.65462295246177|0|20|10|0
60|4|2|act4|-8.192015951937245|-36.52072222852382|-5.322778884690372|-25.70530443274792|-29|0|0|10
60|5|0|act2|-0.9655431764835547|36.739791245903305|5.543443893664579|34.06239562965156|0|20|10|0
60|5|1|act3|-0.5930515883777083|38.709385435546714|5.23814907349988|24.615736982334386|-14|14|7|7
61|1|2|act7|-3.2437078000070363|-23.551449227018647|-4.931124690594012|-37.9098775569483|14|-14|-7|-7
61|1|4|act2|0.15105104408729578|34.3172593954962|3.5728610205236553|27.129525345301587|0|20|10|0
61|1|3|act7|-1.1259153189218667|-29.587858953407334|-5.38347985708238|-38.72672160999625|14|-14|-7|-7
61|1|5|act2|4.714334166149892|30.15416328410095|3.4662535704600623|34.83844689199204|0|20|10|0
61|1|0|act2|-0.08922888753845439|38.89429662613418|6.645761087493959|27.125683980979595|0|20|10|0
61|2|4|act6|-4.790500996221335|-31.13477398947313|-11.372814356743522|-32.86865000567144|0|-20|-10|0
61|2|0|act1|2.191249307732029|34.30370574543949|-3.482584357726957|37.54149197134126|14|14|-7|7
61|2|1|act7|1.1619877784653898|-39.718889801253475|-5.719337020006333|-23.996304304316784|14|-14|-7|-7
61|3|0|act2|-0.8843915433963236|38.12803788629404|7.608343155030015|22.31370649615481|0|20|10|0
61|3|2|act7|2.253833649610935|-34.64210364283392|-7.3000252370058|-29.315090618316223|14|-14|-7|-7
61|4|2|act7|-4.63553292106917|-35.181785005104295|-7.111450896599202|-30.821296590525815|14|-14|-7|-7
61|4|1|act2|3.21557491847129|32.41657281077143|4.1359459396785665|30.885533455946582|0|20|10|0
61|4|5|act1|28.256037430702477|28.82083317799671|11.612422373603252|26.31138287403681|14|14|-7|7
61|5|2|act6|-1.1284380124332887|-34.849802478921376|-1.4938921824639864|16.495363358528433|0|-20|-10|0
61|5|4|act1|16.051180136242927|29.28024458663313|22.63043368763223|28.738749860197043|14|14|-7|7
62|0|4|act3|-0.972678601693679|37.689160657215595|3.437431251419158|39.96100368772424|-14|14|7|7
62|0|1|act3|0.3811849787445629|30.01311558288164|2.7196940012153914|37.80486696352076|-14|14|7|7
62|0|3|act3|1.247508839527013|25.68233584653933|2.004047610943309|37.11523409766463|-14|14|7|7
62|0|5|act3|-0.6109004957018795|36.25615606668641|1.931011141164801|35.86581212131297|-14|14|7|7
62|0|2|act1|2.465674078045739|39.387342774207134|-0.8278756230411739|33.67333517089554|14|14|-7|7
62|1|5|act3|-1.3570992504650974|32.73874695569086|5.9196282134140565|34.15460220279284|-14|14|7|7
62|1|0|act3|-3.152275398906148|39.62438026716868|3.143066480870107|29.811804024593478|-14|14|7|7
62|1|4|act3|-1.8776486542892905|33.396980110351926|5.6940174266241605|31.974915529694286|-14|14|7|7
62|1|3|act6|-1.01332378702968|-34.6290730580666|-8.845131871374143|-34.854049448996626|0|-20|-10|0
62|2|5|act1|4.255497035782413|20.44582702267559|-3.81559421118996|-28.56482223102924|14|14|-7|7
62|2|3|act7|-0.9700227133052195|-31.9835815564846|-0.7715497153501585|-33.97789327855053|14|-14|-7|-7
62|3|2|act6|-0.6943947438151427|-38.58010395069548|-4.873020441974697|-28.78522340083614|0|-20|-10|0
62|3|4|act4|-11.533193100700432|-36.001567937909854|-10.344823979325236|-18.400901811392377|-29|0|0|10
62|3|0|act3|-3.7963571501510223|39.00371068789817|3.922757955574312|25.9141022618854|-14|14|7|7
62|3|1|act7|-2.3606186842367283|-36.968644504096964|-3.7119914083267123|-33.96616575225994|14|-14|-7|-7
62|3|5|act6|1.3901303781142078|-40.461533733340396|-9.54977475061969|-29.420289809126345|0|-20|-10|0
62|4|0|act4|-8.506311873722758|35.96490331895181|-0.8754107415243112|37.92024459149404|-29|0|0|10
62|4|3|act7|-3.7103415813927123|-22.16081163025314|-13.17987379063039|-35.201411144118865|14|-14|-7|-7
62|4|2|act7|1.4280203710377473|-37.26360650459387|-9.200305806939282|-30.539166931473236|14|-14|-7|-7
62|4|5|act1|25.967390318869008|31.46487487417734|11.646062122618634|29.15222012796982|14|14|-7|7
62|5|2|act6|-3.4340347900709642|-33.70834000792632|-0.1700526677958285|18.401244320408033|0|-20|-10|0
62|5|4|act8|18.48145591035677|26.236998115172838|23.370651286982106|24.318387386759607|20|0|0|-10
63|2|0|act2|-0.7450880607370566|38.30600165380599|6.219106670241166|35.44860849678642|0|20|10|0
63|2|5|act1|5.446952598983755|22.16111988836723|-5.890631311063868|-27.537506007133686|14|14|-7|7
63|2|1|act4|-10.554210999381151|-35.747000821128125|-5.1474033180057|-17.596673873885106|-29|0|0|10
63|2|4|act7|-2.680275226245354|-33.08525023832591|-1.5147816660660276|-36.33724585413448|14|-14|-7|-7
63|4|5|act1|26.633586158283897|27.486548648083648|13.833310319321093|26.413298303655555|14|14|-7|7
63|4|3|act6|-3.339307423253441|-27.944730467227824|-15.861886411567351|-31.68127002970698|0|-20|-10|0
63|4|2|act6|-1.3633034994594249|-40.70352126872103|-6.412247703620819|-29.77672521449332|0|-20|-10|0
63|4|1|act3|-0.47538431603825604|34.377423976724856|1.1101162111396388|32.857282099316734|-14|14|7|7
64|0|3|act2|3.5304821600168808|31.32269203569686|0.5832785648640799|35.103339619108354|0|20|10|0
64|1|3|act7|2.2592077325059594|-36.16954917703394|-4.924556815813055|-36.07178005368726|14|-14|-7|-7
64|1|4|act2|0.9991045900256749|37.57155388938506|3.5721541155655694|30.939681579052372|0|20|10|0
64|1|5|act2|-1.2213893254185877|37.46487226012177|9.327665392072651|30.739141982513555|0|20|10|0
64|1|2|act6|-4.63266298620513|-23.837006486496595|-13.498789899443036|-32.17230073901531|0|-20|-10|0
64|2|5|act1|10.502257339085379|25.54500789953051|-8.101568179957482|-21.983755406420318|14|14|-7|7
64|2|0|act1|4.92942074533665|40.0754014884254|2.797196003217049|34.703747647107775|14|14|-7|7
64|2|3|act6|-4.385718397777228|-33.906701060752525|-4.624955269433628|-34.72209355562593|0|-20|-10|0
64|2|1|act7|-6.548910909498733|-34.55507066511378|-6.9693966875846165|-24.253305837846938|14|-14|-7|-7
64|3|2|act7|1.4375402575097347|-36.849884200063336|-6.747146557999505|-33.316030954677274|14|-14|-7|-7
64|4|5|act1|29.57022754245551|30.337893783275284|9.649979287388984|26.57196847329|14|14|-7|7
64|4|0|act1|-2.055680686350482|37.96841298705663|-3.5878696673718804|36.928220132344634|14|14|-7|7
64|4|2|act1|4.373026850486518|-31.03316914184893|-8.571022933258737|-23.99905269304399|14|14|-7|7
64|5|0|act3|-3.8620899729516793|37.87923090918168|2.2501895538683088|35.43054046001777|-14|14|7|7
64|5|3|act7|-2.9947972755577217|-32.07826082821371|-1.5488826596972132|-39.21538036000636|14|-14|-7|-7
64|5|1|act3|2.794898852865386|33.2652277842622|1.7007496071232713|36.51838503410959|-14|14|7|7
64|5|4|act1|14.284981358650086|29.514771625961|23.81320478820996|30.10410440494776|14|14|-7|7
65|0|5|act3|-3.5748294015185227|37.48748641401599|-0.6758809756565114|36.891307818263506|-14|14|7|7
65|0|1|act2|2.8287598327830965|34.83062362213413|1.1629521409844665|35.661942240451815|0|20|10|0
65|1|5|act3|-4.069325353589056|38.466546530698636|5.315408967578848|32.73870500583598|-14|14|7|7
65|1|2|act7|-0.6724570188261545|-27.427975254062247|-8.69401981854886|-33.899563598602406|14|-14|-7|-7
65|1|4|act2|0.8991941310231074|41.81439850044655|7.214938704009013|27.845713421147135|0|20|10|0
65|1|3|act5|-3.566713040744637|-38.15259425933055|-7.232101134231749|-29.66460204831854|-14|-14|-7|7
65|2|5|act1|15.052031605176843|28.590507109577462|-10.091411361961734|-16.985379865778285|14|14|-7|7
65|2|1|act7|-2.224617836693973|-36.109607238742164|-3.4052113169435394|-27.485177728656023|14|-14|-7|-7
65|2|0|act4|-7.163521329197017|36.06786133958286|2.517476402895344|35.233372882397|-29|0|0|10
65|2|4|act7|-2.1139206399328634|-27.199147423739593|1.1357241654378658|-30.72985222766404|14|-14|-7|-7
65|2|3|act7|-0.47243190219955444|-35.58442785920955|-1.506213768241239|-35.964895780057|14|-14|-7|-7
65|3|5|act7|4.206005606272509|-40.893842324005725|-5.49531754800195|-31.67043474539234|14|-14|-7|-7
65|3|4|act7|-8.675697770410615|-34.11314302673628|-5.805376680928097|-27.950257420505043|14|-14|-7|-7
65|3|0|act2|0.524950708377672|39.59300565719752|7.177433944015193|28.190422832127176|0|20|10|0
65|4|2|act6|1.0221517488940792|-35.656867004897634|-5.902528575939577|-24.479232681365634|0|-20|-10|0
65|5|0|act2|-0.6082928780908603|41.202177036437156|0.7826535386333293|33.73873777261439|0|20|10|0
66|0|4|act1|2.370917299365308|38.835398119110174|-4.650112617715434|36.97157168835096|14|14|-7|7
66|0|3|act3|0.8596905496136733|30.97138054891446|3.272455637539905|38.43370509147777|-14|14|7|7
66|1|2|act6|-3.0646901852491855|-32.73665995579042|-6.002156053024576|-32.49864651486795|0|-20|-10|0
66|1|3|act7|2.3899582633298273|-39.93733483339749|-9.308891020808575|-29.498141843486685|14|-14|-7|-7
66|2|1|act7|0.19805955227788186|-34.848781863381156|-5.558221166724268|-32.26299396021138|14|-14|-7|-7
66|2|0|act1|-0.8471691962773145|38.061075205624576|-0.5342712373941905|34.5100355941573|14|14|-7|7
66|2|3|act6|-0.425188711979599|-40.025985073288595|-5.355592391417115|-32.3684062020513|0|-20|-10|0
66|2|4|act6|-5.31227571834562|-30.03130941322907|-3.080063425995329|-32.09118030440787|0|-20|-10|0
66|3|5|act4|-7.814594954354743|-36.804458091605156|-4.945785793201755|-24.503391270853104|-29|0|0|10
66|3|2|act7|0.7799668477245962|-34.73156558184617|-3.1826698407816396|-38.82338656595974|14|-14|-7|-7
66|3|0|act3|-2.654789926214086|40.190334582329996|3.573721494652306|30.674242494023016|-14|14|7|7
66|4|1|act3|0.8934448336081111|30.661142079032423|3.6092747179207967|40.43295865040189|-14|14|7|7
66|4|2|act6|-2.772057083395796|-36.88206227396708|-8.781048146511058|-27.028178471906163|0|-20|-10|0
66|4|5|act1|27.031884309388964|32.69369396445298|10.056483222785078|29.363294463364902|14|14|-7|7
66|4|0|act1|1.4148986440561098|38.87441451951587|-0.6661744305712229|37.75185830719916|14|14|-7|7
67|0|2|act2|-0.4808441136547714|39.05903203474158|3.237547723350417|34.25496768506212|0|20|10|0
67|0|5|act2|0.7043881847699964|38.364863995352955|3.452536409718226|37.08195933279344|0|20|10|0
67|0|4|act2|-0.5995569875141007|41.976672476479244|5.273408779650499|34.98697306756428|0|20|10|0
67|0|1|act3|-3.0541161504952137|36.94756125992071|3.8466569268860202|34.89574801640663|-14|14|7|7
67|1|2|act7|0.5976009499481592|-34.63669456419024|-2.6217464029499067|-34.16390367704304|14|-14|-7|-7
67|1|3|act4|-9.449037563003156|-35.94360135005775|-8.378001918727717|-22.548327659138018|-29|0|0|10
67|1|0|act3|-2.1380087658025824|37.006173214765965|0.051295464554308|36.052805133928636|-14|14|7|7
67|1|4|act4|-8.351652753871285|36.38966278536171|0.8041003502473|31.595027871129183|-29|0|0|10
67|2|5|act1|19.14682844465916|31.331456398619718|-11.882270225765561|-12.486841879200457|14|14|-7|7
67|3|2|act6|0.7019701629521367|-39.25840902366156|-6.864402856703476|-34.94104790936377|0|-20|-10|0
67|4|3|act7|0.3751609871647128|-30.75523167845454|-10.608127993369553|-33.501828724062655|14|-14|-7|-7
67|4|0|act3|-0.8539320983145515|37.08827576080785|2.2603987112373094|40.57900522883132|-14|14|7|7
67|4|1|act2|0.72369031522257|36.43552508401626|-3.516487478484157|32.75069650682554|0|20|10|0
67|4|5|act1|29.92869587845007|35.024324568007685|6.25083490050657|29.226965017028412|14|14|-7|7
67|4|2|act7|3.105148624943784|-38.793856046570376|-10.702943331859952|-27.125360624715547|14|-14|-7|-7
67|5|2|act7|-5.094043203189005|-16.83815769128041|14.432145600193245|25.398310758757745|14|-14|-7|-7
67|5|4|act8|13.625751410455912|26.30426851532557|26.935826290605064|27.521892111206917|20|0|0|-10
67|5|1|act3|-0.8161319291790372|35.064834505252385|-0.8623928182301501|37.41989187762877|-14|14|7|7
68|0|4|act4|-9.565641159886423|36.52110470594819|-0.7685388884830964|37.37944818472707|-29|0|0|10
68|0|1|act2|0.046165918098877205|40.44752462053577|2.075792110777676|33.30555589328937|0|20|10|0
68|0|3|act2|3.2163493451870755|35.60681824462071|1.6106890664073226|36.171301124097|0|20|10|0
68|1|5|act2|-0.7761535364071351|41.677902689865896|3.2654812637388666|31.558351054727147|0|20|10|0
68|1|2|act6|0.5378408549533432|-39.173025107771224|-6.359571762654916|-30.747513309338736|0|-20|-10|0
68|1|0|act3|-3.7317871003000924|35.57500030396044|2.8415493262889897|39.2027721584822|-14|14|7|7
68|1|4|act1|2.4351612693642593|35.07562685614299|-2.1486787162996874|35.59197257561463|14|14|-7|7
68|1|3|act7|-2.9041338067028404|-37.94924121505198|-10.340201726854946|-23.093494893224218|14|-14|-7|-7
68|2|1|act7|-0.12361458638942402|-33.272761978404866|-2.3159432305419916|-38.0557225969941|14|-14|-7|-7
68|2|4|act7|-4.032648998673957|-30.012824562243996|-0.005366237550594732|-37.714470441913335|14|-14|-7|-7
68|2|3|act7|-0.5779625710331286|-37.04694311842739|-2.1682268533430773|-38.1325681212954|14|-14|-7|-7
68|2|0|act3|-2.6862070489846253|36.42947091655591|2.367240297710706|37.95312883126742|-14|14|7|7
68|3|5|act8|0.9668645410807306|-33.12401228244464|-4.451207213881579|-26.053052143767793|20|0|0|-10
68|3|1|act7|-3.7061815541694516|-26.384145403901798|-5.413720426032556|-36.95431709354678|14|-14|-7|-7
68|3|0|act3|-4.15037984023341|38.1541710116873|5.694714410668368|34.846136420158636|-14|14|7|7
68|3|2|act7|3.648595831991231|-39.91931130916586|-3.320166313929816|-36.142248806584654|14|-14|-7|-7
68|5|2|act6|-4.584638882870105|-23.15434192215237|8.98893104017392|22.85847968288197|0|-20|-10|0
68|5|1|act2|2.93893313736498|36.402515949254436|3.3014618172335783|37.51011242087931|0|20|10|0
68|5|0|act3|-2.492717231253597|38.9737633995141|3.433949366292997|37.328377595817656|-14|14|7|7
69|0|1|act4|-9.042605606339912|35.28249494263398|-3.358608390270083|36.017500273564394|-29|0|0|10
69|1|2|act7|3.515651092512208|-39.85015033729469|-2.911253127750482|-32.74548578056438|14|-14|-7|-7
69|1|3|act7|0.7276516165706992|-38.8588853841921|-6.135563398752507|-26.54573086351162|14|-14|-7|-7
69|1|0|act1|2.5772524487569255|38.01575024620796|-10.93834504570592|34.55424544837058|14|14|-7|7
69|1|5|act3|-2.62868436448978|39.359101178791384|5.445039823628482|35.56226435432899|-14|14|7|7
69|3|2|act4|-8.316263751207893|-35.92738017824928|-2.9881496825368346|-28.528023925926192|-29|0|0|10
69|3|1|act7|0.07799294112274424|-29.49115777716046|-2.145113545086371|-37.77299684577289|14|-14|-7|-7
69|3|4|act7|-3.9473151940325986|-35.75164585165639|-2.4623551115517586|-30.479708510609086|14|-14|-7|-7
69|5|2|act6|-4.126174994583095|-28.838907729937134|4.090037936156529|20.572631714593776|0|-20|-10|0
69|5|0|act8|5.756554491871762|35.07638705956269|3.0905544296636975|29.595539836235893|20|0|0|-10
69|5|4|act1|17.86317626941032|29.273841663793014|21.44224366154456|27.569702900086227|14|14|-7|7
69|5|1|act3|-0.699464158734366|37.60603791889609|0.4341840719591983|38.22319106091224|-14|14|7|7
69|5|3|act6|-4.006086492493422|-31.447746929391016|-3.1298219130273424|-29.811611054200174|0|-20|-10|0
70|0|5|act2|2.781498986697328|34.63598585261231|9.180899042684587|31.568748353606424|0|20|10|0
70|0|2|act3|-3.469483732060365|39.75781594814068|0.3824136559138376|35.58652382490031|-14|14|7|7
70|1|3|act7|3.6693978094222666|-39.5956971611956|-2.7298063529895304|-29.342041999444415|14|-14|-7|-7
70|1|5|act2|0.39076566476327845|42.40087195482102|3.3704822571390705|33.845434127006484|0|20|10|0
70|1|4|act3|-3.408354857572167|37.16806417052869|0.8661891553302816|34.832775318053166|-14|14|7|7
70|1|0|act3|-3.2804727961187674|39.81417522158716|-7.0445105411353275|33.89882090353352|-14|14|7|7
70|3|4|act7|2.0474163253706616|-37.776481266490755|-5.016119600396583|-30.23173765954818|14|-14|-7|-7
70|3|2|act7|-1.8846373760871034|-37.93464216042435|-5.489334714283151|-28.475221533333574|14|-14|-7|-7
70|3|0|act1|1.8646581437899314|39.93875391051858|2.3252429696015313|34.161522778142775|14|14|-7|7
70|3|5|act6|-2.8168397217246084|-34.830449948780156|-7.6054778432440795|-28.302972236451915|0|-20|-10|0
70|4|5|act1|24.898019295390107|30.412732610077608|13.27685864246929|29.146457497413714|14|14|-7|7
70|4|1|act2|0.7795702397972535|39.34949778624785|0.9324806281850493|33.45125775347582|0|20|10|0
70|4|2|act6|-0.004829613795535259|-41.943023397722|-7.629384098806561|-27.011542106019597|0|-20|-10|0
70|4|0|act2|-0.6916849996347868|41.64150336625436|-4.609077043897781|32.86899423535337|0|20|10|0
70|5|4|act8|19.949172778222362|26.231811747672342|22.408217365851097|23.37145934906985|20|0|0|-10
70|5|1|act2|3.0334340314251635|38.46089071430583|4.3516890982869505|38.16078475933892|0|20|10|0
70|5|3|act7|-1.244930058919671|-31.072675012806727|-5.335155749552148|-34.14740495390214|14|-14|-7|-7
70|5|0|act3|2.6628091384161285|34.01187351824578|5.303349088027595|33.972387267351074|-14|14|7|7
71|1|0|act8|5.0475744834931096|35.83275769942845|-6.340059487021795|26.50893881318017|20|0|0|-10
71|1|2|act4|-8.435914016739014|-35.865135303565225|-2.620127814975434|-25.470937202507944|-29|0|0|10
71|1|5|act3|-1.683479811541745|39.944706283405026|5.530090628282648|37.41480164287525|-14|14|7|7
71|2|3|act6|-4.940401242854836|-33.627699380000216|-5.696173638478393|-34.141177944381916|0|-20|-10|0
71|2|1|act6|-2.3581150334778904|-30.92384348225715|-11.592322615065113|-32.278621773208705|0|-20|-10|0
71|3|2|act7|0.4734437253694468|-36.327060149943726|-7.246361118569354|-33.06492944200019|14|-14|-7|-7
71|3|1|act6|-2.4568257176905774|-34.40783779949997|-0.6975419715199602|-35.63612744507604|0|-20|-10|0
71|3|0|act4|-9.921807670589063|35.94487851946672|2.0927186726413782|34.7453705003285|-29|0|0|10
71|3|5|act7|0.7983598254030673|-36.33266445851193|-3.920437053027704|-30.765407511526057|14|-14|-7|-7
71|4|5|act1|25.76739562926599|26.634313414162865|15.154255500400126|26.40863057290511|14|14|-7|7
71|4|3|act7|1.0854923596430757|-32.808563893593366|-0.9573253071664047|-36.798833139841676|14|-14|-7|-7
71|5|1|act3|-0.6229184345456176|39.273321478587725|1.2848681696124296|38.75023565506452|-14|14|7|7
71|5|0|act3|-3.2034717754254847|36.2106861664212|7.573014179224836|33.37514854061597|-14|14|7|7
71|5|3|act7|2.071606652275067|-33.28886676037345|-2.0814761571372395|-35.499398012660734|14|-14|-7|-7
71|5|2|act7|1.8864425048752151|-31.555016956943422|0.8810341425408756|15.7153685431344|14|-14|-7|-7
72|1|0|act3|-1.0571829648562021|37.849481929485606|-2.906053538319615|26.658044931862154|-14|14|7|7
72|1|5|act3|-4.4436186473488135|40.47521208955807|2.2393734089089445|38.14598933072895|-14|14|7|7
72|1|2|act7|-4.8330903535586005|-34.650759595887834|-4.922303530130102|-30.631459134031438|14|-14|-7|-7
72|1|3|act6|-0.6277877743679642|-40.07251470056844|-6.21114314592152|-30.967054019549977|0|-20|-10|0
72|1|4|act2|0.8392325653665443|38.10613197812824|4.701613215817528|35.41454800762307|0|20|10|0
72|3|4|act6|-0.8615927764497643|-41.11894982585751|-3.023056876321232|-29.52770750423403|0|-20|-10|0
72|3|5|act7|3.726671458576485|-37.54945821139466|-0.93555401295244|-32.75998008433611|14|-14|-7|-7
72|4|5|act1|28.790656066339395|29.57088207274658|10.838829950360113|26.5677675156146|14|14|-7|7
72|4|3|act6|-2.7207511886891087|-34.57493675381063|-4.775433498804788|-37.00705484327176|0|-20|-10|0
72|4|0|act7|4.977483500328693|31.877353029628928|-6.948169339508002|26.782094811818034|14|-14|-7|-7
72|5|0|act1|2.7168754021170645|38.18961754977908|4.015712761302353|32.83763368655437|14|14|-7|7
72|5|4|act1|15.354946955324102|29.510990764053144|23.111590459705454|29.413793865471924|14|14|-7|7
72|5|3|act6|-0.841998611657196|-37.483982075902496|-0.6459956872811636|-33.79451239025519|0|-20|-10|0
72|5|1|act3|-3.5845639319819504|39.93139039765606|-1.199256782613932|39.22769088060226|-14|14|7|7
73|0|1|act2|-2.615448184487654|31.99224043867594|3.048535331629418|34.064533736537044|0|20|10|0
73|0|3|act2|1.8834468053772404|39.27083345029565|-4.929626903530156|32.350390667520045|0|20|10|0
73|0|5|act3|-1.9858585148278824|35.153870317898935|5.245187861905358|37.17065579480117|-14|14|7|7
73|0|2|act8|4.8774646411456715|35.782034353326615|0.34417229032245383|28.02787144241028|20|0|0|-10
73|1|4|act3|-4.84469069117011|39.89551878031542|7.031451894235776|34.67309320686076|-14|14|7|7
73|1|2|act7|1.2502186817972598|-36.78568363629905|-7.230073177117092|-30.368313220628295|14|-14|-7|-7
73|1|5|act1|4.520668895647462|40.904921792542034|-6.026107538783756|38.738251357890455|14|14|-7|7
73|1|3|act8|7.434991003068832|-36.0652632305116|-5.590028831329368|-31.87034861759498|20|0|0|-10
73|1|0|act3|-2.8563182015335244|36.25808036288334|0.4460966339611119|31.593016394808345|-14|14|7|7
73|2|1|act7|-0.9070658594053818|-32.931481898565465|-1.6748031863824664|-35.90711527266914|14|-14|-7|-7
73|2|4|act7|-1.2664456889259048|-29.91038789541764|-2.804346652415982|-40.5487210579498|14|-14|-7|-7
73|3|5|act6|-0.5813961185530473|-38.41506115122968|-4.757798750491476|-33.73558386831225|0|-20|-10|0
73|3|0|act1|1.1633357868228593|34.71535160076804|-1.1048978751604839|38.14375010526608|14|14|-7|7
73|3|1|act7|0.5689740518035693|-34.283313755835486|3.8914919027619495|-35.25873690746044|14|-14|-7|-7
73|4|5|act1|26.40043141373491|32.072414478924735|11.019452259791692|29.35989168764783|14|14|-7|7
73|4|1|act3|0.7283067048121978|36.80578388617469|-1.5602216220530996|38.705966902283876|-14|14|7|7
73|4|0|act3|-1.120264849704177|34.28961772666604|-3.4533524055572022|26.903885330636232|-14|14|7|7
73|4|3|act7|3.1513239301798026|-36.71744307842957|-7.097890148924309|-36.106349358944584|14|-14|-7|-7
74|1|4|act1|4.195800540152211|40.43537021205549|-2.144523965669022|35.925205497557215|14|14|-7|7
74|1|5|act4|-7.5313979939172855|36.81442961328783|-5.423496784905381|38.86442622210141|-29|0|0|10
74|1|2|act6|-1.5073228677442199|-40.316403745402226|-4.816359273464844|-29.63833370870892|0|-20|-10|0
74|3|0|act2|1.0470022081405734|39.24381644069123|3.0055919123555643|34.329375094739476|0|20|10|0
74|5|4|act8|17.917507033812523|26.42390251888305|23.76038827236142|24.865173031032263|20|0|0|-10
75|0|1|act2|0.4014869705650007|36.433714755327514|1.4293136186198279|32.63227232659501|0|20|10|0
75|0|2|act3|-1.2102818229688959|37.803830917993956|3.1097550612902087|28.025084298169254|-14|14|7|7
75|0|5|act2|-1.7872726633450942|39.63848328610904|8.720669075714824|33.45359021532106|0|20|10|0
75|0|4|act2|-3.108017165001482|32.21349679757261|2.991761635266241|30.860655953999434|0|20|10|0
75|1|4|act4|-7.823779513863011|36.391833190849944|-1.93007156910212|36.332684947801496|-29|0|0|10
75|1|3|act5|-2.097657287514246|-37.332863216714394|-2.287923353376788|-28.05498238025194|-14|-14|-7|7
75|1|2|act8|6.643409419030202|-36.284763370862|-4.33472334611836|-30.67450033783803|20|0|0|-10
75|1|0|act2|1.2863822567578451|37.36904509393551|4.361338273508501|32.79034327979476|0|20|10|0
75|1|5|act1|-1.1782581945255561|38.732986651959045|-7.681147106414842|37.777983599891265|14|14|-7|7
75|3|1|act6|-2.059131018039109|-33.24948414222675|-5.8878915587628216|-33.59957689504296|0|-20|-10|0
75|3|0|act3|-4.657698012673484|40.91943479662211|5.505032721120008|33.69643758526553|-14|14|7|7
75|3|2|act6|0.4260993528325021|-40.69435413494936|-10.521725006712419|-29.758436497800172|0|-20|-10|0
75|4|5|act1|26.984349445125282|27.978655727929038|13.325756330431272|26.581512266994746|14|14|-7|7
75|4|2|act8|5.476088012825617|-36.49384895215482|-1.1398011200333145|-30.919349105875874|20|0|0|-10
75|5|3|act7|1.3179811245576714|-35.96202548148102|-3.323256506697743|-37.37355503610671|14|-14|-7|-7
76|0|4|act2|-2.797215448501334|36.99214711781535|6.692585471739617|27.77459035859949|0|20|10|0
76|0|3|act3|-0.6454705509919929|35.92679382673897|-1.3919282114061358|39.6274913169599|-14|14|7|7
76|0|5|act8|6.391454602989415|35.67463495749814|7.8486021681433416|26.108231193788953|20|0|0|-10
76|1|5|act1|4.539567624927|40.45968798676314|-9.713032395773359|36.800185239902135|14|14|-7|7
76|1|3|act7|0.30089759711346087|-35.83961920553866|-4.6532179162351985|-32.72453572800407|14|-14|-7|-7
76|1|4|act1|-1.4414015624767096|38.35264987176495|-4.537064412191908|35.49941645302135|14|14|-7|7
76|1|0|act3|-4.44225596891794|39.232140584541966|6.725204446157651|32.311308951815285|-14|14|7|7
76|2|1|act7|1.6987489884934766|-33.20705030405423|3.1790684771271818|-35.4562870337758|14|-14|-7|-7
76|2|0|act2|2.798779555161188|33.22257586835233|2.9107463593279936|34.02344782619456|0|20|10|0
76|3|0|act8|6.7472646097344775|35.66474218526391|-0.5809234958927937|28.33411444406508|20|0|0|-10
76|3|5|act7|2.6090691439720315|-39.23619953249604|-1.613816987898096|-35.16582293333292|14|-14|-7|-7
76|3|2|act3|-5.2165105824507485|-31.02491872145442|-6.669552506041176|-23.982592848020154|-14|14|7|7
76|3|4|act7|-0.7881011340318773|-38.095714423050126|0.03619153716182222|-35.84569877058661|14|-14|-7|-7
76|3|1|act7|1.412103875388322|-35.052082155203664|-2.5291921625978855|-35.05565728498479|14|-14|-7|-7
76|5|0|act3|1.4637419513290073|29.09740807441006|8.552309142690474|34.90717146174833|-14|14|7|7
76|5|2|act6|1.6977982543876937|-36.39951526124908|-3.2070692717132117|14.14383168882096|0|-20|-10|0
77|0|4|act1|3.0825060963488|38.892932406033815|3.2233269245656557|27.797131322739542|14|14|-7|7
77|1|3|act7|3.3237270536619037|-37.15009155648631|-1.5291065121505105|-34.3468739396833|14|-14|-7|-7
77|1|2|act5|-2.738838370585537|-37.51065833039822|-1.2711259103558714|-27.086345273648806|-14|-14|-7|7
77|1|5|act4|-7.5143891375657015|36.41371918808683|-8.741729156196023|37.12016671591192|-29|0|0|10
77|1|0|act8|4.001969627973854|35.308926526087774|6.052684001541886|25.080178056633756|20|0|0|-10
77|1|4|act1|4.302738593770962|40.11738488458846|-6.8833579709727175|34.74947480771921|14|14|-7|7
77|2|0|act2|2.518901599645069|37.9003182815171|6.619671723395195|30.621103043575108|0|20|10|0
77|3|1|act6|-1.3761958609354594|-38.912186545714974|-1.0086456517042865|-33.43508240083768|0|-20|-10|0
77|4|3|act6|0.03257238344564|-40.261128893527946|-4.709291020628689|-34.28614298074511|0|-20|-10|0
77|4|0|act2|2.90099423210909|33.01741819046559|6.77425548671392|35.003639165430435|0|20|10|0
77|5|2|act6|1.5280184289489245|-40.759563735124175|-6.88636234454189|12.729448519938865|0|-20|-10|0
77|5|4|act1|17.593180697388146|29.523361040295274|21.485914500612754|27.980790155136134|14|14|-7|7
77|5|0|act2|1.3173677561961066|34.18766726696906|11.697078228421427|31.416454315573496|0|20|10|0
